FragmentID, NarrID, EntryDate, ServerEntryDate,Who is in focus in the story - Individual,Who is in focus in the story - Family,Who is in focus in the story - My community,Who is in focus in the story -X,Who is in focus in the story -Y,Who is in focus in the story - N/A,Story applies to_Past,Story applies to_Present,Story applies to_Future,Story applies to -X,Story applies to -Y,Story applies to -N/A,Story is about - Practicalities,Story is about - Cooperation with others,Story is about - Kindness,Story is about -X,Story is about -Y,Story is about -N/A,"Who is losing out most in the story - I, an individual","Who is losing out most in the story - Group of people, community",Who is losing out most in the story - Entire society,Who is losing out most in the story -X,Who is losing out most in the story -Y,Who is losing out most in the story - N/A,"In your story people are - worried, concerned",In your story people are - Satisfied,In your story people are - Curious,In your story people are -X,In your story people are -Y,In your story people are -N/A,"In this story who could do more - I, an individual",In this story who could do more - community,"In this story who could do more - people outside the community, others",In this story who could do more -X,In this story who could do more -Y,In this story who could do more -N/A,Why did you share the story - Because I want to change things,Why did you share the story - I want to advise others to take action,Why did you share the story - because it is  interesting,Why did you share the story -X,Why did you share the story -Y,Why did you share the story - N/A,People in the story - reacted to the outside pressure,People in the story - managed situation,People in the story  - observed,People in the story are - X,People in the story are -Y,People in the story are -N/A,How people work together - they cooperate,How people work together - there is a conflict between them,How people work together - do  not pay attention to each other,How people work together -X,How people work together -Y,How people work together -N/A,"Improve outcome - I, an individual, is the main actor",Improve outcome - community,Improve outcome - others outside the community,Improve outcome -X,Improve outcome -Y,Improve outcome -N/A,How common is the experience?,How do you feel about this story?,Who should hear this story?,How long will you remember this story?,Story Closely relates to - _Discrimination,Story Closely relates to - _What Roma people think how others see them,Story Closely relates to - _Roma Inclusion - positive and negative opinions,Story Closely relates to - _Employment or unemployment issues ,Story Closely relates to - _Health issues ,Story Closely relates to - _Housing issues ,Story Closely relates to _Education,Story Closely relates to - Other,Gender,Municipality ,Interview was held in…,Ethnicity - affiliation attributed to the respondent by the interviewer,Age ,Education ,Ethnicity - self-affiliation,Etnicity - perceived external/attributed affiliation – “How others see me”,Employment,FragmentEntry,FragEntryEng,Story Title,TitleEng,StudentCode,Image Prompter,Image Prompter _N/A,ProjectID,ApplicationName,Latitude,Longitude,Language
ec6d571e-6e79-426b-a723-f0d48907a5a2,3680,30:51.1,,11.736061,9.605911,78.658035,0.8346098,0.08318716,,31.55997,37.19212,31.247911,0.4984397,0.32208374,,41.147026,49.507393,9.345581,0.34099278,0.428734,,11.161692,80.54187,8.296438,0.48567376,0.6974926,,74.93909,12.561578,12.49934,0.18780129,0.10878326,,9.119976,48.029552,42.850475,0.6686525,0.41593593,,12.505377,79.55665,7.937974,0.477163,0.6889606,,73.95385,14.532021,11.514131,0.1878014,0.12584728,,8.649389,45.566505,45.784107,0.6856736,0.39460593,,9.096917,42.11823,48.78485,0.6984397,0.36474386,,Constantly - Stalno,Very negative - Veoma negativna,Whole world - Ceo svet,For a long time - Dugo,1,,,1,,,1,,Male - Muško,BEOČIN,Approached for a service,Roma - Rom/Romkinja,30-39,Elementaty school - Osnovna škole,Roma - Rom/Romkinja,Roma - Rom/Romkinja,Unemployed - Nezaposlen/a,Slika me asocirala na siromaštvo vidi se da su bili po kantama po stvari za decu.,Image associated the poverty is seen to have been the trash after things for children.,Nemaština Roma,Nemaština Rome,3,How others see - Kako Romi misle da ih drugi vide,,roma,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 5.1; rv:32.0) Gecko/20100101 Firefox/32.0,,,sr
7a286101-2301-498a-bac6-6e9eb3006501,3681,00:46.3,00:51.6,12.273739,11.083748,76.64251,0.82184386,0.09598524,,44.819584,45.566505,9.613911,0.32397163,0.39460593,,12.639539,77.586205,9.774255,0.4856736,0.6718966,,9.227928,12.068962,78.7031,0.84737587,0.10451722,,76.10352,11.083748,12.812723,0.18354596,0.09598524,,9.362085,10.098526,80.53939,0.8558865,0.08745321,,70.16914,16.995071,12.835783,0.21333319,0.14717732,,,,,,,1,9.182878,9.605911,81.21121,0.8601417,0.08318716,,11.826191,14.532021,73.64179,0.809078,0.12584728,,Constantly - Stalno,Negative - Negativna,My country - Moja zemlja,For a while - Neko vreme,,,,,,,1,,Female - Žensko,BUJANOVAC,Approached for a service,Roma - Rom/Romkinja,Above 50,High school - Srednja škola,Roma - Rom/Romkinja,Roma - Rom/Romkinja,Employed - Zaposlen/a,Ova slika me asocirala na nizak nivo obrazovanja romske dece u školi.Veliki broj romske dece napušta školu posle petog razreda osnovne škole i prepušteni su sami sebi odnosno ulici. Mnogi roditelji nisu i sami obrazovani i ne mare za školovanje svoje dece medjutim veliki broj roditelja bi hteli da obrazuju svoju decuali nemaju uslove jer ne rade nigde sakupljaju sekundarne sirovine na ulici odpadukako bi imali za hranu i ono osnovno za život.Mnogi primaju socijalnu pomoć dečiji dodatak ali to nije dovoljno ako se radi o velikoj porodici.,"This image associated the low level of education of Roma children in školi.Veliki number of Roma children drop out of school after the fifth grade and are left to themselves and the street. Many parents are not educated themselves and do not care about the education of their children, however many parents would like to educate their decuali no conditions because they do not work anywhere collect second hand materials on the street odpadukako would have for food and the basics for život.Mnogi receive social help children addition but it is not enough if it is a large family.",Obrazovanje,education,19,Education issues,,roma,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 5.1; rv:11.0) Gecko/20100101 Firefox/11.0,,,sr
e80f4e90-328b-4b64-8945-4ff2c675b0ab,3682,51:23.1,,8.772279,8.620689,82.60703,0.8691737,0.07465518,,7.6492944,12.561578,79.78912,0.8606992,0.10878326,,11.794744,80.54187,7.6633863,0.4793432,0.6974926,,8.880825,10.098526,81.020645,0.8606992,0.08745321,,12.602539,78.07882,9.318643,0.4835805,0.67616254,,11.778036,11.083748,77.138214,0.8268008,0.09598524,,11.72586,81.52709,6.747051,0.47510594,0.7060246,,12.464773,80.04926,7.4859643,0.47510594,0.69322664,,74.95329,13.546799,11.499905,0.18273304,0.11731529,,75.06184,15.024635,9.913528,0.17425847,0.13011332,,Constantly - Stalno,Very positive - Veoma pozitivna,Whole world - Ceo svet,For a long time - Dugo,,,,,,,,,Female - Žensko,ODŽACI,Approached for a service,Roma - Rom/Romkinja,30-39,High school - Srednja škola,Serb - Srbin,Serb - Srbin,Unemployed - Nezaposlen/a,Rovarenje-kopanje roma a i  nekih drugih ljudi koji nisu romi a ugrozeni  su svakidasnje je u mom mestu da se moze videti svaki dan.Ali nije to razlog ljudi romske populacije ili srpske da se snalaze tako sto ce otici i u kontejner naci hranuodecu ili ostalo...treba da shwate neke stvari ma da oni to ne shvataju i zele da idu do najblizeg kontejnera ili smetlista i uzmu sta im treba umesto da se potrude malo pomuce da nadju  bilo kakav posao ne gledajuci dali je tesko ili koliko se zaradjuje tj hocu da kazem dok je letnja sezona moze se naci kod privatnika koji drzi njivu i gde svaki covek koji nema posla i ne zaposlen je ide u dnevnicu da zaradi pa tako bi mogli i ovi sto idu po kontejnerima dok ne nadju postepeno neki posao gde ce se zadrzati na tome.,Agitation-digging Roma and other people who are not Roma and vulnerable are commonplace in my town that can be seen every dan.Ali not the reason people Roma population or Serbian to make do by going in container found hranuodecu or else .. pitting shwate that some things matter that they do not understand and want to go to the nearest containers or dumps and take what they need rather than an effort push on to find any job without looking whether it is hard or how to earn that I want to say while the summer season can be found in private companies that hold a field and where every man who has no job and no employee is going to result in a daily allowance so they could and what they go through these containers until we find gradually a job where they will keep on making .,Puka stvarnost u zivotu roma,The mere reality in the lives of Roma,,How others see - Kako Romi misle da ih drugi vide,,roma,SenseMaker Collector HTML,,,sr
ee41a6ed-4ea0-42b0-8252-b71715e97d36,3683,51:41.7,,8.095982,45.566505,46.337517,0.69120765,0.39460593,,11.863623,79.55665,8.579726,0.4835805,0.6889606,,14.051153,78.57143,7.377422,0.46663135,0.68042856,,13.049227,11.083748,75.86702,0.814089,0.09598524,,43.419952,13.054185,43.525867,0.50052965,0.113049254,,9.751238,43.103455,47.145313,0.68697035,0.37327588,,51.631516,44.08867,4.2798195,0.26324153,0.38180786,,20.805761,24.384237,54.809998,0.6700212,0.21116748,,6.4469857,11.576355,81.97666,0.8776483,0.10025123,,12.894763,43.596058,43.50918,0.65307206,0.37754187,,Constantly - Stalno,Very negative - Veoma negativna,Whole world - Ceo svet,Forever - Zauvek,1,,,,,,1,,Male - Muško,KRAGUJEVAC,interviewed in the community,Roma - Rom/Romkinja,40-49,High school - Srednja škola,Roma - Rom/Romkinja,Roma - Rom/Romkinja,Employed - Zaposlen/a,Zato sto je sve vise nase dece na ulicama koja prosjace   ta beca nazalost su prinudjena na taj rad ii od strane roditeja ili od ovih sto ih teraju da rade za njih.Zalosno  j sto ta deca ne idu u skolu jer ih rodirelji ne pustaju jer im je bolje da oni rade za njuh.,Because more and more of our children on the streets begging this beca unfortunately are forced to the work ii by the parent is either of these hundreds of them forced to work for njih.Zalosno j hundreds of these children do not go to school because they do not release rodirelji because it is better that they work for flair.,Ulicno prosjacenje,street begging,10,How others see - Kako Romi misle da ih drugi vide,,roma,SenseMaker Collector HTML,,,sr
ab685150-bd06-4961-8e81-27597c696253,3684,48:35.3,,10.213169,10.098526,79.6883,0.84737575,0.08745321,,12.393217,78.07882,9.527965,0.48567376,0.67616254,,11.273848,82.01971,6.7064457,0.477163,0.7102906,,9.12417,85.46798,5.4078517,0.48141843,0.7401527,,80.246704,9.605911,10.147387,0.14950341,0.08318716,,8.936558,10.098526,80.96492,0.8601418,0.08745321,,6.436826,87.43843,6.124746,0.49843958,0.75721675,,78.051956,10.591133,11.3569145,0.16652481,0.091719195,,8.264727,10.591133,81.14414,0.86439705,0.091719195,,8.156765,46.551723,45.29151,0.6856738,0.40313792,,It is common - Uobičajeno je,Very negative - Veoma negativna,Whole world - Ceo svet,Forever - Zauvek,1,,,,,,,,Male - Muško,BEOČIN,Approached for a service,Roma - Rom/Romkinja,Above 50,Elementaty school - Osnovna škole,Roma - Rom/Romkinja,Roma - Rom/Romkinja,Unemployed - Nezaposlen/a,Asocira me na odlazak sa ognjišta,Reminds me of the departure from the hearth,Napuštanje ognjišta,Leaving homes,3,How others see - Kako Romi misle da ih drugi vide,,roma,SenseMaker Collector HTML,,,sr
2f0140b2-69a3-4327-adfc-119e5141b799,3685,08:05.2,,79.24012,14.285713,6.474164,0.13617021,0.123714276,,15.328585,84.23644,0.4349707,0.42553192,0.7294877,,75.11791,2.9556656,21.926424,0.23404256,0.025596043,,85.5099,3.4482803,11.041818,0.12765957,0.029862085,,85.5099,3.4482803,11.041818,0.12765957,0.029862085,,61.523956,8.866997,29.609055,0.34042552,0.07678818,,84.12116,1.9704435,13.908394,0.14893617,0.017064063,,15.184997,1.9704437,82.84456,0.83829784,0.017064063,,12.148623,87.192116,0.6592578,0.4425532,0.75508374,,16.380878,81.28079,2.33833,0.42978725,0.70389163,,Sometimes - Ponekad,Negative - Negativna,My country - Moja zemlja,For a while - Neko vreme,1,,,,,,,,Male - Muško,ČAČAK,interviewed in the community,Roma - Rom/Romkinja,40-49,Elementaty school - Osnovna škole,Serb - Srbin,Roma - Rom/Romkinja,Employed - Zaposlen/a,slika 5.Ova  slika govori o nepostovanju   i ne pridrzavanju istog arsina za sve. Ovde vidimokako jedan lekar koji je polozio hipokratovu zakletvu  pre nego sto ce da pocne daleci pacjente.To se uglavno radi da se se boriti za svaciji zivot da nikom nece namerno oduzeti zivot i da ce u svi pacjenti biti isti bez obzira na veruispovest  i boju koze.Ovde vidimo kak lekr demostrra ono asta sesakleo. Lekar je nepristojan i nekulturan  seo je na sto dok pregledava ovog Roma. .Ja se brinem za ovogroma da ce dobiti pravu diagnozu i pravu terapiju. Ovo sve govorim jer nema dobar pristuppacjentu.,"Figure 5. This figure is about disrespect and non compliance arsina same for all. Here vidimokako a physician who laid the Hippocratic Oath before it will begin pacjente.To far the most love to fight for everyone's life that no one will deliberately take away life, and that in all pacjent be the same regardless of veruispovest and skin color .this see how Lekr demostrra what asta sesakleo. The doctor was rude and uncultured sat on the table while viewing the Roma. .I Take care of ovogroma that will get the right diagnosis and the right treatment. This is all I'm saying, because there is no good pristuppacjentu.",nepostovanje,disrespect,10,Health issues - Pitanja zdravstva,,roma,SenseMaker New WebCollector; Mozilla/5.0 (Linux; U; Android 4.2.2; sr-rs; IdeaTab S6000-H Build/JDQ39) AppleWebKit/534.30 (KHTML like Gecko) Version/4.0 Safari/534.30,,,sr
543e12f1-c708-42ba-ab8a-ab0ae6528fa8,3686,34:07.8,,16.892012,7.6354675,75.47252,0.7929025,0.06612316,,4.631011,83.00494,12.364058,0.53866524,0.71882266,,65.326515,20.93596,13.737531,0.24205509,0.1813054,,3.645791,84.97537,11.378839,0.53866524,0.7358867,,76.88408,7.1428604,15.973062,0.19544491,0.061857164,,15.894267,82.512314,1.593418,0.42849576,0.71455663,,0.21485402,97.36307,2.4220765,0.5132415,0.84680295,,4.6122265,92.36453,3.0232422,0.4920551,0.79987687,,72.25229,3.69458,24.053133,0.25900424,0.03199508,,13.113935,67.73399,19.152071,0.5301907,0.58657634,,Constantly - Stalno,Negative - Negativna,Local Government - Opštinske vlasti,Forever - Zauvek,,,,1,,,,,Male - Muško,LEBANE,interviewed in the community,Roma - Rom/Romkinja,20-29,High school - Srednja škola,Roma - Rom/Romkinja,Roma - Rom/Romkinja,Unemployed - Nezaposlen/a,Dve zene romske nacionalnostizbog teskog-MUCENOG zivota odlaze u inostranstvo nadajuci se boljem i traze azil.,Two women Roma nacionalnostizbog heavy-tortured life go abroad for a better and asylum seekers.,Romi azilanti,Roma asylum seekers,17,How others see - Kako Romi misle da ih drugi vide,,roma,SenseMaker Collector HTML,,,sr
d33fc216-3841-49f6-a436-50043d37fab9,3687,44:08.8,,24.099148,5.4187164,70.48213,0.7319149,0.046926096,,3.2134962,96.55173,0.23477538,0.48510638,0.8361379,,91.89288,3.4482803,4.658839,0.06382979,0.029862085,,14.826536,0.98522186,84.18824,0.8468085,0.008532031,,87.21203,3.4482803,9.339689,0.1106383,0.029862085,,4.377949,95.07388,0.54816407,0.48085105,0.8233399,,5.4691267,94.47434,0.05653269,0.47234043,0.8190739,,2.6076903,86.69951,10.692798,0.54042554,0.7508178,,3.583481,0.49260706,95.923904,0.9617021,0.00426599,,89.29462,0.98522186,9.720154,0.10212766,0.008532031,,It is common - Uobičajeno je,Negative - Negativna,My country - Moja zemlja,For a long time - Dugo,,,,1,,,,,Male - Muško,ČAČAK,interviewed in the community,Other non-Roma - Drugo,30-39,High school - Srednja škola,Serb - Srbin,Serb - Srbin,Employed - Zaposlen/a,slika 2. Romi su vrlo prisutni u nasem gradu . Skoro svi  Romi  koji naseljavaju nas grad su u losem  materejalnjem stanje. Cesto se pitam sto je to tako  I sta je uzrok tome.Dali je uzrok nedostatak njihovog oglasavanja ili odbijanja ljudi da ih primi na posao. Iz mog iskustva licno tvrdim da su oba ova uzroka.Znam za Rome koji dolaze svake godine da rade kod baba  i deda  i dolaze na sela da beru maline .Tako zaraduju pare  za zivot.Romi prose na ulicama  Jedan covek im je rekao da  ce im dati novac ako mu operu  auta.Oni su su mu rekli da im da ako hoce ako nece ne mora. Iz ovoga se vidi da romi moraju da promene svoj stav. Ne moraju da cekaju da im padnu samo sa neba.,Figure 2. The Roma are very present in our city. Almost all Roma who inhabit our city are in poor condition materejalnjem. I often wonder what it is so I have cause tome.Dali the cause of their lack of advertising or refusal of people to receive them on the job. From my experience personally argue that both of these uzroka.Znam Roma who come every year to work with grandparents and come to the village to pick raspberries .Thus earn money for zivot.Romi begging on the streets One man told them that if they grant money if his opera auta.Oni they had been told to them that if they want if it does not have to. This shows that Roma have to change their attitude. They do not have to wait for them to fall only from the sky.,Radni dan Roma,Radni and Rome,10,How others see - Kako Romi misle da ih drugi vide,,roma,SenseMaker New WebCollector; Mozilla/5.0 (Linux; U; Android 4.2.2; sr-rs; IdeaTab S6000-H Build/JDQ39) AppleWebKit/534.30 (KHTML like Gecko) Version/4.0 Safari/534.30,,,sr
e05a94b9-f54d-4aee-b130-524c594231e7,3688,11:01.3,11:00.2,26.452553,27.832512,45.714935,0.5963119,0.24102958,,22.379593,56.403942,21.216467,0.49418437,0.48845813,,,,,,,1,23.185585,53.940887,22.873526,0.4984397,0.46712807,,,,,,,1,25.466269,20.443352,54.09038,0.6431206,0.17703941,,50.215256,28.817734,20.967007,0.35375872,0.24956155,,,,,,,1,,,,,,1,17.269016,18.965515,63.765465,0.73248225,0.16424139,,It is common - Uobičajeno je,Negative - Negativna,My country - Moja zemlja,For a long time - Dugo,,,,,,,,1,Female - Žensko,LEBANE,interviewed in the community,Serb - Srbin,30-39,High school - Srednja škola,Serb - Srbin,Serb - Srbin,Unemployed - Nezaposlen/a,Stalno vidjam rome kako vuku kolicatraze nesto po kontejnerimada li je hrana ili nesto drugo stvarno ne znamznam da vecina roma sakuplja sirovinei to kasnije prodajuali i da je tako stvarno je nehigijenski da svugde stavljaju svoje rukejer treba da misle na sebe i svoju decutim ljudima stvarno treba pomoc.,I keep seeing rome to draw kolicatraze something after kontejnerimada whether the food or something else really znamznam that most roma collects of raw materials to later prodajuali and so really is unhygienic to put all over your rukejer should think of themselves and their decutim people really need help .,Mucenje za prezivljavanje,Torture for survival,,How others see - Kako Romi misle da ih drugi vide,,roma,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0,,,sr
c3483e2a-392a-4feb-a603-66b53976bc5d,3689,45:36.6,,95.0251,2.2167509,2.7581494,0.038665254,0.019197058,,50.642117,3.69458,45.663307,0.47510594,0.03199508,,8.070942,91.37931,0.549751,0.46239406,0.7913448,,98.5527,0.24630737,1.2009989,0.013241526,0.002132995,,93.576485,1.7241365,4.699373,0.055614408,0.014931017,,91.36269,8.617228,0.020082265,0.042902544,0.07465518,,3.2721584,93.349754,3.3780859,0.50052965,0.80840886,,8.722187,0.24630737,91.0315,0.9115466,0.002132995,,2.652223,2.216751,95.13103,0.96239406,0.019197058,,92.31574,7.6354675,0.048791505,0.038665254,0.06612316,,Very rare - Veoma retko,Negative - Negativna,Whole world - Ceo svet,Forever - Zauvek,,,,,,,1,,Female - Žensko,VALJEVO,Approached for a service,Roma - Rom/Romkinja,18-20,Elementaty school - Osnovna škole,Roma - Rom/Romkinja,Roma - Rom/Romkinja,Unemployed - Nezaposlen/a,Ova prica me asocira na moje školovanje. Na to kako sam ja napustila skolu I sada se kajem i shvatam da je školovanje potrebno zbog naše budućnosti.,This story reminds me of my education. How I left school I now regret and understand that education is necessary for our future.,Obrazovanje roma,education roma,1,Education issues,,roma,SenseMaker Collector HTML,,,sr
a22341a1-ee35-46ea-a76b-1917637fdc77,3690,18:27.5,,16.93626,23.89582,59.167923,0.7111583,0.20693779,,17.99381,67.7382,14.26799,0.4813709,0.5866128,,18.285177,69.708626,12.006194,0.46860507,0.60367674,,15.882921,17.491896,66.62518,0.75371134,0.15147981,,64.72999,21.925392,13.34462,0.24307317,0.18987387,,10.219998,47.54115,42.238857,0.6600943,0.41170633,,19.203323,68.723404,12.073274,0.46434975,0.5951447,,65.46891,20.447557,14.083524,0.24307303,0.17707585,,65.71521,19.954948,14.3298435,0.24307317,0.17280987,,9.077554,45.570705,45.351746,0.6813709,0.39464226,,It is common - Uobičajeno je,Positive - Pozitivna,My country - Moja zemlja,Forever - Zauvek,,,,1,,,,,Male - Muško,KRAGUJEVAC,interviewed in the community,Roma - Rom/Romkinja,30-39,High school - Srednja škola,Roma - Rom/Romkinja,Serb - Srbin,Unemployed - Nezaposlen/a,Posao je jako vazan za Rome da bi romske porodice imale socijalnu sigurnost vrlo je vazno ekonomsko osnazivanje za Rome koji se stimulisu radi prevazilazenja siromastva. Tako se omogucuje deci da mogu da se obrazuju i ostvaruje se integracija romskih porodica u drustvo.,The deal is very important for Rome to Roma families have social security is very important to the economic empowerment of the Roma who are stimulated in order to overcome poverty. This allows children to be able to educate and realized the integration of Roma families in the society.,Posao,business,9,Employment or unemployment issues -Teme o zaposljavanju I nezaposlenosti,,roma,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/37.0.2062.124 Safari/537.36,,,sr
04ddd015-b38a-4db8-bdef-d50ac2dd8af8,3691,15:30.1,,0.20163514,7.1428604,92.65551,0.96226937,0.061857164,,39.020405,58.866997,2.1126,0.31546098,0.50978816,,2.78298,97.13918,0.07784249,0.4856736,0.8425369,,4.018833,94.82758,1.1535791,0.48567376,0.82120687,,98.47645,1.2315292,0.29202294,0.009077876,0.0106650265,,2.782966,97.139206,0.077827886,0.48567376,0.8425369,,2.3617823,97.29065,0.34757325,0.48992893,0.8425369,,,,,,,1,1.9477729,0.24630737,97.805916,0.97929066,0.002132995,,4.690669,94.33498,0.97435063,0.48141843,0.8169409,,Constantly - Stalno,Negative - Negativna,Whole world - Ceo svet,Forever - Zauvek,1,,,1,,1,,,Female - Žensko,KRUŠEVAC,Approached for a service,Serb - Srbin,13-18,High school - Srednja škola,Serb - Srbin,Serb - Srbin,Unemployed - Nezaposlen/a,Slika me je asocirala na romsku decu koju često viđam po ulici. Ta deca su bosa neuredna često prepusštena sama sebi. Često se od njih zahteva da prose kako bi zarađivali za starije.,"Image conjured up by Roma children often I see on the street. These children are often messy barefoot prepusštena itself. Often, they are required to beg in order to earn for the elderly.",Tužna priča,sad story,11,Discrimination - Diskriminacija,,roma,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 5.1; rv:28.0) Gecko/20100101 Firefox/28.0,,,sr
58b5aa5e-60d5-4742-8cf2-c63c279def8b,3692,41:04.6,,93.16883,4.187187,2.6439815,0.04737575,0.03626107,,32.970726,35.221672,31.807602,0.49418437,0.30501968,,1.85869,4.679802,93.4615,0.9580141,0.040527113,,,,,,,1,0.012179649,97.75943,2.2283876,0.51120555,0.84680295,,1.2644043,97.78325,0.95234376,0.4984397,0.84680295,,1.7465588,3.2019653,95.051476,0.96652466,0.027729038,,6.2066264,93.7375,0.055870116,0.4686525,0.8126749,,93.86268,0.24630737,5.891017,0.060141705,0.002132995,,2.782966,97.139206,0.077827886,0.48567376,0.8425369,,Sometimes - Ponekad,Positive - Pozitivna,Whole world - Ceo svet,For a long time - Dugo,,,,,,,,,Female - Žensko,ALIBUNAR,Approached for a service,Serb - Srbin,40-49,Faculty - Fakultet,Serb - Srbin,Serb - Srbin,Employed - Zaposlen/a,juce u gradu sam naisla na mladu Romkinju koja je nudila cvece izmedju stolova baste jednog kaficabilo je lepo suncano vrema ona mlada nasmejana i ljubazna podsetila me na pricu o prodavacici cveca starog dobrog crno-belog fila gde je bogati gospodin naucio priprostu devojku da lepo prica i da cita i od nje ucinio damunekad fina rec i osmeh mnogo vise ucine nego zalopojke nekadasnjih Romski prodavaca koji su kukajuci nudili svoju robu da prehrane decusvi mi nesto radimo da prehranimo decu i kriza je ali ne kukamo na ulicu vec nalazimo nacina da zaradimo svojim radom i zato mi je ova devojka delovala kao obrazovana mlada dama koja svojim radom pokusava da nadje nacina da zaradi za svoju buducnost a ne kukajuci da trazi pomocverujem da trud drustava i samih Roma se polako vidi u nacinu na koji se ponasaju i kako se trude da promene na bolje svoju situaciju,Yesterday in the town I came across a young Roma woman who offered flowers between tables baste one kaficabilo the nice sunny weather that young smiling and kindly reminded me of the story of flower girl good old black and white cue where the wealthy gentleman learned a simple-minded girlfriend to a nice story and to read from it and did damunekad fine words and smile a lot more do so than lament former Roma vendors who are mourning offered their goods to feed decusvi we do something to feed the children and the crisis but do not whine about it on the street but we find ways to make their work and that's what makes this girl worked as an educated young lady that her work is trying to find ways to make their future rather than mourning to seek pomocverujem that effort societies and the Roma themselves slowly see in the way they behave and how they try to change the better your situation,cvece i osmeh,flowers and smile,,Roma Inclusion - Inkluzija Roma,,roma,SenseMaker Collector HTML,,,sr
338f2a40-d5eb-49c1-9cb8-01322542201a,3693,31:11.6,31:13.8,1.3810318,2.216751,96.402214,0.97510594,0.019197058,,11.903281,82.01971,6.0770116,0.47086865,0.7102906,,6.660423,93.327835,0.011740407,0.46663135,0.80840886,,6.3827424,93.360535,0.25672194,0.46663135,0.8126749,,29.626837,40.640396,29.732767,0.50052965,0.35194582,,2.0364575,53.448277,44.515263,0.71239406,0.46286204,,3.8959522,95.886604,0.21743895,0.4793432,0.83400494,,91.00489,5.172417,3.8226898,0.064088985,0.044793103,,8.377771,5.172417,86.4498,0.8903602,0.044793103,,38.080536,28.817734,33.10173,0.47510594,0.24956155,,It is common - Uobičajeno je,Negative - Negativna,Whole world - Ceo svet,Forever - Zauvek,1,1,1,1,1,1,,,Male - Muško,BEOČIN,interviewed in the community,Roma - Rom/Romkinja,40-49,High school - Srednja škola,Roma - Rom/Romkinja,Roma - Rom/Romkinja,Employed - Zaposlen/a,Slika me asocirala na stanje koje se dešava već veoma dugo vreme u našim krajevima. U stvari slika mi govori o problemima siromašnih porodica među kojima su Romi najsiromašniji ali i bez obzira na sva dešavanja one idu uspravno napred.,Image associated the condition that occurs for a very long time in our country. In fact the picture tells about the problems of poor families including the Roma or the poorest and regardless of all the events they are going straight forward.,Samo napred,samo napred,3,How others see - Kako Romi misle da ih drugi vide,,roma,SenseMaker New WebCollector; Mozilla/5.0 (Linux; Android 4.2.2; IdeaTab S6000-H Build/JDQ39) AppleWebKit/537.36 (KHTML like Gecko) Chrome/40.0.2214.89 Safari/537.36,,,sr
d47fda02-fc9f-40b9-8aba-3d6282727bce,3694,31:21.0,31:22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,roma,SenseMaker New WebCollector; Mozilla/5.0 (Linux; Android 4.2.2; IdeaTab S6000-H Build/JDQ39) AppleWebKit/537.36 (KHTML like Gecko) Chrome/40.0.2214.89 Safari/537.36,,,sr
