FragmentID, NarrID, EntryDate, ServerEntryDate,T0 Example triad-Milk,T0 Example triad-Tea/Coffee,T0 Example triad-Sugar,T0 Example triad-X,T0 Example triad-Y,T0 Example triad-Не относится,T1 People were-resourceful/persistent,T1 People were-future-focused,T1 People were-resilient/adaptable,T1 People were-X,T1 People were-Y,T1 People were-Не относится,T2 People affected by-beliefs/traditional values,T2 People affected by-information,T2 People affected by-actions/events,T2 People affected by-X,T2 People affected by-Y,T2 People affected by-Не относится,T3 What made things happen-government/institutions,T3 What made things happen-communities/your networks,T3 What made things happen-specific individuals,T3 What made things happen-X,T3 What made things happen-Y,T3 What made things happen-Не относится,T4 Lesson applies to-past,T4 Lesson applies to-present,T4 Lesson applies to-future,T4 Lesson applies to-X,T4 Lesson applies to-Y,T4 Lesson applies to-Не относится,T5 What people pursued-food security,T5 What people pursued-personal/property security,T5 What people pursued-community/family security,T5 What people pursued-X,T5 What people pursued-Y,T5 What people pursued-Не относится,T6 What shaped events-trust,T6 What shaped events-understanding,T6 What shaped events-personal efforts,T6 What shaped events-X,T6 What shaped events-Y,T6 What shaped events-Не относится,T7 What people value-ability to afford things,T7 What people value-ability to affect decisions,T7 What people value-ability to make choices,T7 What people value-X,T7 What people value-Y,T7 What people value-Не относится,T8 Government was-stable,T8 Government was-fair/unbiased,T8 Government was-accessible,T8 Government was-X,T8 Government was-Y,T8 Government was-Не относится,T9 People had-a sense of belonging,T9 People had-choices,T9 People had-confidence,T9 People had-X,T9 People had-Y,T9 People had-Не относится,D1 People did-what they were born to do,D1 People did-brought up to do,D1 People did-X,D1 People did-Не относится,Q1 Feeling about example,Q2 How common,Q3 Who should hear_everyone,Q3 Who should hear_NGOs,Q3 Who should hear_my friends and family,Q3 Who should hear_international community,Q3 Who should hear_my government,Q3 Who should hear_no one special,Q4 Who influenced_tv/radio,Q4 Who influenced_religious leaders,Q4 Who influenced_local government,Q4 Who influenced_manager/boss,Q4 Who influenced_celebrities,Q4 Who influenced_newspapers/magazines,Q4 Who influenced_teachers,Q4 Who influenced_doctors/nurses,Q4 Who influenced_police,Q4 Who influenced_politicians,Q4 Who influenced_no one special,Q4 Who influenced_peers and friends,Q4 Who influenced_parents,Q4 Who influenced_facebook/social computing,Q4 Who influenced_diaspora/community leaders,Q4 Who influenced_CSOs,Q4 Who influenced_opposition groups,Q4 Who influenced_central government,Q4 Who influenced_military,Q4 Who influenced_grandparents,Q4 Who influenced_other,Q4 Who influenced: Other,Q5 Story involves_security,Q5 Story involves_education,Q5 Story involves_politics,Q5 Story involves_violence,Q5 Story involves_business/trade,Q5 Story involves_justice,Q5 Story involves_democracy,Q5 Story involves_human rights,Q5 Story involves_conflict,Q5 Story involves_relations with other countries,Q5 Story involves_cooperation,Q5 Story involves_other,Q5 Story involves: Other,Q6 Who impacted experience_ambitions for the future,Q6 Who impacted experience_recreation/leisure activities,Q6 Who impacted experience_calls for change,Q6 Who impacted experience_freedom of movement,Q6 Who impacted experience_utilities,Q6 Who impacted experience_respect/tolerance,Q6 Who impacted experience_trust,Q6 Who impacted experience_freedom of speech,Q6 Who impacted experience_employment opportunities,Q6 Who impacted experience_other,Q6 WhoImpacted: Other,DQ1 Age,DQ2 Gender,DQ3 Education,DQ4 Travel abroad for_business,DQ4 Travel abroad for_studies/exchange programmes,DQ4 Travel abroad for_sport,DQ4 Travel abroad for_never travelled,DQ4 Travel abroad for_tourism,DQ4 Travel abroad for_visiting relatives/friends,DQ4 Travel abroad for_other,DQ4 TravelAbroadFor:Other,DQ5 Live,DQ6 Where do you live?,DQ6 Who lives with you,DQ7 Language,DQ7_other,DQ7 Daily expenses_wages/salary,DQ7 Daily expenses_pension and/or other types of social assistance,DQ7 Daily expenses_remittances,DQ7 Daily expenses_other (please specify),DQ7 Daily Expenditures,Your experience,StoryTitle,S1-Как я вижу события в своем примере-XRight,S1-Как я вижу события в своем примере-YTop,S1-Как моя семья видит события в моем примере-XRight,S1-Как моя семья видит события в моем примере-YTop,S1-Как посторонний видит мой пример-XRight,S1-Как посторонний видит мой пример-YTop,S1-Как правительство видит мой пример-XRight,S1-Как правительство видит мой пример-YTop,ProjectID,ApplicationName,Latitude,Longitude,Language
9bec4788-edf8-4598-a424-b99054259e4c,698,23:33.7,54:40.4,11.457608,38.97959,49.5628,0.69052595,0.33756325,,33.47687,33.67347,32.849663,0.496864,0.29161227,,33.68095,33.265305,33.053745,0.496864,0.28807753,,14.294622,36.122448,49.582924,0.6764415,0.3128204,,33.124756,33.67347,33.20178,0.5003851,0.29161227,,44.08912,12.448975,43.46191,0.496864,0.10780815,,32.976723,33.265305,33.757973,0.50390625,0.28807753,,12.866056,38.97959,48.154354,0.6764415,0.33756325,,,,,,,1,13.363322,11.224487,75.41219,0.81024426,0.09720409,,0.14136362,0.8586364,0.8586364,,negative,it's a one-time occurrence,1,1,1,1,1,,,,,,,,,,,,,,,,,1,1,1,,,,,1,,,,,,,,,,,,,,,1,,1,,,,,,,25-29,male,complete secondary,,,,1,,,,,rural area,Batken,,Kyrgyz,,,,,,,Я удивляюськак люди понимают ситуации.Я сказал точто мы сами решим проблемыа они странно на это реагируют.Для чистой воды есть Систерикдля тогочтобы построить башню необходимо 150 тысяч сомов.После тогокак мы это поставили нам должны были дать 15кубов чистой воды.Я очень расстраиваюсьт.к.очень сложно собрать людей.,Нравится ли людям добро?,0.16523437,0.31851852,0.4152344,0.32592595,0.6197798,0.3160494,0.9856889,0.69382715,foikyrg2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/45.0.2454.107 Amigo/45.0.2454.107 MRCHROME SOC Safari/537.36,,,ru
abaaedd1-9a77-48d7-b9c5-ddc9a04c8556,699,10:26.1,41:32.6,11.660256,74.48979,13.849955,0.5109485,0.64508164,,75.98333,12.040817,11.975851,0.17996259,0.10427348,,12.123035,8.775505,79.101456,0.83489215,0.0759959,,11.770917,8.775505,79.453575,0.8384133,0.0759959,,13.736998,72.44899,13.814018,0.5003851,0.62740815,,34.293194,32.040817,33.665985,0.496864,0.27747348,,44.071865,43.469383,12.458748,0.3419344,0.3764449,,,,,,,1,,,,,,1,11.750789,11.632652,76.616554,0.8243288,0.10073876,,0.4613636,0.5386364,0.5386364,,strongly negative,it's very common,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,1,,,,,20-24,male,complete secondary,,,,1,,,,,rural area,Batken,,Kyrgyz,,,,,,,Долг тревожит мое сердце.Недавно я посеял 2 гектара пшеницы на участок4 кг семян.Я должен заплатить 1200сом за воду.Работа тракториста 1800сом.Не считая еще тогочто я вкладывалушло 10200сомов.Все это я сделал не за свои деньги.Каждый день приходят людикоторым я должен.Но у меня нет денег и работы.Я не знаючто мне делать.Я начал продавать яблокида и яблоки сейчас очень дешево стоят и никакого дохода.Из-за я очень сильно переживаю.,Надеюсь осенний урожайоправдает свои расходы.,0.17659801,0.3530864,0.401598,0.32592595,0.60387075,0.30123454,0.93796164,0.67160493,foikyrg2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/45.0.2454.107 Amigo/45.0.2454.107 MRCHROME SOC Safari/537.36,,,ru
096635cd-ba32-4728-ab44-c2592f987fb9,700,48:29.6,48:24.0,46.276524,44.69387,9.029605,0.3137654,0.38704896,,33.82898,33.67347,32.497555,0.49334288,0.29161227,,11.750789,11.632652,76.616554,0.8243288,0.10073876,,8.749925,9.183678,82.0664,0.86658233,0.07953063,,11.02789,78.57143,10.400683,0.496864,0.68042856,,12.56712,10,77.432884,0.8243288,0.08660002,,12.048298,76.53061,11.421091,0.496864,0.6627551,,8.578906,83.4694,7.9516993,0.496864,0.7228449,,12.214999,10,77.784996,0.8278499,0.08660002,,32.51251,34.897957,32.58953,0.5003851,0.30221632,,0.94136363,0.058636364,0.058636364,,strongly positive,it's very common,1,,,,,,,,,,,,,1,,,,1,,,,,,,,,1,семья,1,,,,,,,1,,,,,,,,1,,1,,,,,,,35-39,female,complete secondary,,,,1,,,,,rural area,Batken,,Kyrgyz,,,,,,,В нашей семье случилось радостное событие. У нас родился внук. В октябре мы справили Бешик той ребенку.Это для нас большая радость. Теперь будем заняты воспитание своего долгожданного внука,Радостная весть,0.1675071,0.6814815,0.401598,0.5925926,0.6561435,0.60740745,0.79477984,0.6098765,foikyrg2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/47.0.2526.111 Safari/537.36,,,ru
2b914930-d350-4032-904d-9850e9a9bcd7,701,28:47.8,28:42.3,,,,,,1,34.181095,33.67347,32.14544,0.48982173,0.29161227,,,,,,,1,8.324524,41.020405,50.655067,0.71165276,0.3552367,,9.451284,81.02041,9.528305,0.5003851,0.70163673,,9.584946,40.612244,49.802807,0.7010893,0.35170203,,32.92067,34.081635,32.997692,0.5003851,0.29514694,,76.74361,11.224487,12.031901,0.17644146,0.09720409,,,,,,,1,9.584946,40.612244,49.802807,0.7010893,0.35170203,,,,,1,negative,it's very common,,,,1,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,коррупция,1,,,,,,,,,,,35-39,female,complete secondary,,,,,,,1,трудоустройство,rural area,Batken,,Kyrgyz,,,,,,,Этот год для нашей семьи выдался тяжелый. Моя дочь поступила в университет. Тут мы впервые встретились с коррупцией в системе образования когда нам предложили помочь нашей дочери поступить в университет. Мы отказались. Моя дочь со школы была прилежной ученицей и училась на отлично. Мы решила поступить в другой университет. Вторая попытка увенчалась успехом. После этого случая я долго размышлял над этой проблемой государственного масштаба. Ведь таких ситуации как наша случаются каждый день. Некоторые люди поддаются этому и сами становятся коррупционерами и взяточниками. Когда мы остановим коррупцию? Кто это сделает?,Остановим коррупцию!,0.16523437,0.35802472,0.4356889,0.33827162,0.7447798,0.31851852,0.851598,0.3308642,foikyrg2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/47.0.2526.111 Safari/537.36,,,ru
3a5cb193-7d8a-47eb-b090-b140812af1df,702,03:56.2,03:50.6,8.747055,81.02041,10.232534,0.5074274,0.70163673,,11.323951,79.38776,9.288296,0.48982173,0.687498,,11.119871,79.79591,9.084216,0.48982173,0.69103265,,78.35615,10.816322,10.827534,0.16235696,0.09366936,,8.396382,45.102043,46.501575,0.69052595,0.3905837,,,,,,,1,9.12073,42.244896,48.634373,0.69756824,0.36584082,,12.049726,40.612244,47.338028,0.6764415,0.35170203,,79.72866,8.775505,11.495831,0.15883583,0.0759959,,33.79305,31.63265,34.5743,0.50390625,0.2739388,,,,,1,positive,it's somewhat common,,1,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,1,,,,1,1,,,,45-49,female,complete technical/vocational,,,,1,,,,,rural area,Talas,,Kyrgyz,,,,,,,В апреле месяце я участвовала в Форуме который состоялся в г.Бишкек  (КГНУ). В мероприятии участвовали учителя со всем регионов Кыргызстана. Лекции нам читали профессоры КГНУ. После этого мы разделились на работы в группах. После плодотвоной работы нас привезли в Музей изобразительных искусств им. Г. Айтиева. Данный Форум для меня был очень полезен. Благодаря таким мероприятиям мы повышаем свой потенциал и опыт.,Мечта учителя,0.1175071,0.74320984,0.49477983,0.6691358,0.7675071,0.67654324,0.79477984,0.69382715,foikyrg2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/47.0.2526.111 Safari/537.36,,,ru
45a634e1-c434-44d9-89dd-93a07efbf0b1,703,31:44.6,31:39.1,10.007481,80.61225,9.380274,0.496864,0.698102,,9.211274,79.38776,11.400971,0.5109485,0.687498,,11.47198,79.79591,8.732107,0.48630062,0.69103265,,42.73527,47.551014,9.713709,0.33489215,0.4117918,,9.937055,40.612244,49.4507,0.69756824,0.35170203,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,32.71659,34.4898,32.79361,0.5003851,0.29868165,,,,,1,strongly negative,it's somewhat common,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,1,спорт,1,,,,,,,,,,,17-19,male,complete secondary,,,,1,,,,,rural area,Talas,,Kyrgyz,,,,,,,Наши дети часто жалуются что в лицее нет спортивного зала. Это действительно проблема так как наши дети не знают ка проводить свое свободное время. Альтернативой становятся - интернет игры и социальные сети которые к хорошим последствиям не приводит.Нас родителей эта проблема очень волнует Но к сожалению из за отсутствия финансовых средств мы такой спортзал построить не можем. мы можем только надеяться на наше государство.Если бы нам построили такой спорт зал дети перестали бы слоняться без дела по улицам а занялись бы спортом. тем самым укрепляя свое здоровье.,Спорт и молодежь.,0.20159802,0.32839507,0.5038707,0.38271606,0.7356889,0.3901235,0.876598,0.5728395,foikyrg2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/47.0.2526.111 Safari/537.36,,,ru
716bc870-1434-476b-b437-e7f8557527c7,704,06:50.4,06:45.1,33.772926,34.4898,31.737274,0.48982173,0.29868165,,33.624897,34.081635,32.29347,0.49334288,0.29514694,,78.65221,11.632652,9.715143,0.1553147,0.10073876,,33.88503,32.85715,33.25782,0.496864,0.28454286,,9.859446,80.20409,9.936467,0.5003851,0.6945673,,33.68095,33.265305,33.053745,0.496864,0.28807753,,32.308426,35.30612,32.385452,0.5003851,0.305751,,33.97701,34.081635,31.941355,0.48982173,0.29514694,,,,,,,1,33.216732,34.897957,31.885307,0.49334288,0.30221632,,,,,1,strongly positive,it's a one-time occurrence,1,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,1,1,бедность,1,,1,,1,,,,,,,35-39,female,university degree,1,,,,,,,,rural area,Batken,,Kyrgyz,,,,,,,Я проживаю по улице Айдарали Жапарова.С молодого возраста я занимаюсь земледелением. Для сельчан основная деятельность - это работа на полях. Весь год мы упорно трудились на своем участке земли. Результат нас не разочаровал так как получили очень хороший урожай от своих посевов. Мы теперь спокойны так как сможем получить хорошие доходы за сбыт своей продукции.,Результаты упорного труда,0.21068892,0.66419756,0.47887075,0.67407405,0.70841616,0.64444447,0.7902344,0.6271605,foikyrg2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/47.0.2526.111 Safari/537.36,,,ru
7d0d3f04-2ad7-41c8-aed4-ccf0064ee297,705,44:06.6,44:01.0,11.119871,79.79591,9.084216,0.48982173,0.69103265,,81.989365,9.183678,8.826955,0.13418794,0.07953063,,83.24979,8.775505,7.974704,0.12362456,0.0759959,,77.59586,11.632652,10.7714815,0.16587809,0.10073876,,8.19374,9.591835,82.214424,0.8701034,0.083065294,,10.102334,10,79.89767,0.8489767,0.08660002,,,,,,,1,,,,,,1,9.451284,81.02041,9.528305,0.5003851,0.70163673,,,,,,,1,,,,1,strongly negative,it's very common,1,,,,1,,,,1,,,1,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,,1,бедность,1,,1,,1,1,,,,,,40-44,female,university degree,,,,1,,,,,rural area,Talas,,Kazakh,,,,,,,У меня 5 детей - 2 сына и 3 дочери. Как многодетной матери мне обязаны выплачивать социальные пособия на детей. Но я их никак не могу получить . Почему? Я сдала документы но все безрезультатно. В такие моменты я начинаю ненавидеть свое государство. Почему нам малоимущим гражданам не оказывается никакая помощь. Я понимаю что  родила детей для себя и должна их воспитывать. Но при этом мы граждане этой Республики неужели власти нельзя хоть немного уделить внимание такой категории людей как мы и подать руку помощи?,Борьба с трудностями,0.1675071,0.34320986,0.46068892,0.34320986,0.8084162,0.32345676,0.8697798,0.56790125,foikyrg2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/47.0.2526.111 Safari/537.36,,,ru
ac265b4d-5d5e-469a-9a98-1720e8b10811,706,53:40.9,53:35.3,33.47687,33.67347,32.849663,0.496864,0.29161227,,32.772644,33.67347,33.553894,0.50390625,0.29161227,,32.364475,34.4898,33.145725,0.50390625,0.29868165,,33.47687,33.67347,32.849663,0.496864,0.29161227,,32.160397,34.897957,32.941647,0.50390625,0.30221632,,33.47687,33.67347,32.849663,0.496864,0.29161227,,,,,,,1,34.385174,33.265305,32.34952,0.48982173,0.28807753,,,,,,,1,32.216442,34.081635,33.70192,0.5074274,0.29514694,,,,,1,strongly negative,it's very common,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,50-54,female,complete secondary,,,,,1,,,,rural area,Talas,,Kazakh,,,,,,,Каждый раз когда мне нужно сдать в одно из госучреждений документы у меня происходит психологический стресс. В Кыргызстане бюрократизм набрал обороты до глобальных масштабов. Однажды меня заставили собрать необходимые документы в Госрегист целых 3 дня. В результате оказалось что половина из них была не нужна. А Сколько я потратила на это своего временинервов и денег?! Да именно денег так как всякие бланочки и справки стоят денег которые в результате оказываются непригодными.,Бюрократия,0.16523437,0.39506173,0.49023438,0.3901235,0.7993253,0.3506173,0.9447798,0.63950616,foikyrg2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/47.0.2526.111 Safari/537.36,,,ru
b4e615c0-6d83-484c-934c-ea04bafe15d7,707,43:49.2,43:43.7,32.216442,34.081635,33.70192,0.5074274,0.29514694,,33.68095,33.265305,33.053745,0.496864,0.28807753,,11.694751,12.448975,75.85628,0.82080764,0.10780815,,,,,,,1,10.546424,11.224487,78.22908,0.8384133,0.09720409,,,,,,,1,32.51251,34.897957,32.58953,0.5003851,0.30221632,,44.201218,10.816322,44.982468,0.50390625,0.09366936,,,,,,,1,43.959766,45.102043,10.938196,0.33489215,0.3905837,,0.050454557,0.94954544,0.94954544,,negative,it's a one-time occurrence,1,,1,1,1,,1,,,,,,1,,,,,1,1,,,,,,,1,,,,1,,,,,,,,,,,,1,,,,,,,,,,,35-39,female,university degree,,,,1,,,,,rural area,Batken,,Kyrgyz,,,,,,,В нашем селе Кулунду много образованных и умных ребят. Некоторые учатся в Кадамжайском турецком лицее Семетей на основе 50% скидки. Они участвуют во многих международных олимпиадах защищая честь нашей страны.Мой сын Жолматов Данияр также обучается в данном лицее.Его пригласили участвовать в международной олимпиаде которая состоится в Южной Корее.На дорогу необходимо собрать 2200 долларов США.    К сожалению мы не имеем таких средств поэтому скорее всего он не сможет участвовать. Было бы прекрасно если государство или международные доноры оказывали поддержку таким талантливым и умным детям.,Учение - свет а не учение - тьма,0.13341619,0.39753085,0.39932528,0.37530863,0.7447798,0.37530863,0.851598,0.3876543,foikyrg2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/47.0.2526.111 Safari/537.36,,,ru
e1e24619-067a-434d-8f9a-bd87c80d987e,708,56:51.5,56:46.8,43.199482,45.91837,10.882146,0.3384133,0.39765307,,33.82898,33.67347,32.497555,0.49334288,0.29161227,,33.624897,34.081635,32.29347,0.49334288,0.29514694,,10.066407,7.9591827,81.97442,0.85954005,0.068926506,,33.23685,32.040817,34.72233,0.5074274,0.27747348,,41.36419,13.67347,44.962345,0.51799077,0.11841222,,13.47543,9.591835,76.93273,0.81728655,0.083065294,,76.13137,12.448975,11.419659,0.17644146,0.10780815,,13.975571,10,76.02443,0.81024426,0.08660002,,8.601903,8.775505,82.62259,0.8701034,0.0759959,,0.6431818,0.35681817,0.35681817,,strongly positive,it's very common,,,,,1,,,,1,,,,,,,,,,1,,1,1,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,35-39,female,complete secondary,,,,1,,,,,rural area,Batken,,Kyrgyz,,,,,,,Этот год был для нас очень радостным. Во первых я выдала замуж свою дочь. Родилась замечательная внучка.  Все живут в мире и согласии а для родителей это самое главное.Во вторых мы получили большие возможности благодаря программе ПРООН. После прохождения тренингов мы получили кредит и занялись посевом. Мы получили неплохие доходы.Ждем с нетерпением дальнейшего сотрудничества с данной организацией.,Успех,0.16296165,0.6691358,0.44705257,0.6691358,0.7334162,0.65679014,0.826598,0.6271605,foikyrg2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/47.0.2526.111 Safari/537.36,,,ru
1f918f96-fb9d-47ce-a8af-51fe40b79584,709,59:02.0,58:44.7,46.34726,12.857146,40.795593,0.47224167,0.11134288,,80.81838,10.816322,8.365302,0.13773464,0.09366936,,10.191755,11.224487,78.58375,0.84196,0.09720409,,13.600781,12.857146,73.54207,0.79970646,0.11134288,,81.67062,11.224487,7.1048827,0.12717126,0.09720409,,11.508223,10,78.491776,0.8349177,0.08660002,,9.487527,11.224487,79.28798,0.84900224,0.09720409,,13.452749,12.448975,74.098274,0.8032276,0.10780815,,82.83907,9.591836,7.569097,0.12365013,0.083065294,,12.192329,12.857146,74.95052,0.813791,0.11134288,,0.061394036,0.93860596,0.93860596,,strongly positive,it's very common,,,1,,1,,,,,,,,,,,,,,1,,,,,,,,,,1,1,,,,1,1,1,,1,1,,,1,,,,,1,1,1,1,,,17-19,male,complete secondary,,1,1,,1,1,,,urban area,Issykul,,Kyrgyz,,,,,,,В Караколе было множество построек были построены дороги улучшение парка Победы детских площадок. В данный момент в городе идет постройка новой мечети. Я верю что они скоро закончат и я надеюсь что она будет одной самых лучших мечетей в КР. Но я думаю что в Караколе очень много проблем. например: мусор рекетирство и т.д. Ноя думаю что в дальнейшем Каракол будет самым чистым красивым городом в мире.,Каракол-шаг в будущее.,,,,,,,,,foikyrg2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,,,ru
38cf3988-e0b2-421a-b65a-31137795923c,710,32:55.7,32:38.5,20.27655,72.04082,7.6826344,0.4370304,0.6238735,,,,,,,1,16.495293,73.265305,10.239405,0.46872056,0.6344775,,44.40274,10.408165,45.1891,0.5039318,0.090134695,,10.55824,52.040817,37.400948,0.6342135,0.45067346,,,,,,,1,,,,,,1,18.81061,8.775505,72.41388,0.76801634,0.0759959,,12.0946,55.306126,32.599277,0.6025234,0.47895104,,13.842231,78.57143,7.586343,0.46872056,0.68042856,,,,,1,strongly positive,it's very common,1,,,,,,1,,1,1,,1,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,20-24,male,university degree,,,,,1,,,,urban area,Issykul,,Kyrgyz,,,,,,,Как вы знаете в КР прошли первые выборы с биометрическими данными. Меня порадовало что выборы прошли честно и прозрачно и все довольны с результатом. Но были недоработки у некоторых:не вышли отпечатки пальцев были люди которые оказались крайние или не сдавшие биометрические данные. Но в общем выборы прошли удовлетворительно.,Социальный опрос,0.15840912,0.65925926,0.4402273,0.6518519,0.76068187,0.50123453,0.88340914,0.63456786,foikyrg2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,,,ru
3d592d8f-9c08-406d-b413-71d6c4d69665,711,28:16.1,27:58.9,,,,,,1,2.6917117,97.26746,0.04082114,0.4863262,0.8430245,,98.09633,0.20407867,1.6995939,0.01801633,0.0017673358,,7.0428634,8.367348,84.5898,0.88773465,0.07246123,,7.499888,86.32653,6.173579,0.49336845,0.74758774,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,16.085693,10,73.91431,0.7891431,0.08660002,,,,,1,strongly negative,it's rare but happens occasionally,,,,1,,,1,,,,,,1,1,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,1,,1,,,,,,,,,under 17,male,incomplete secondary,,,,,,1,,,urban area,Issykul,,Kyrgyz,,,,,,,Меня расстраивает что в городе Каракол в последнее время выросло число машин они загрязняют окружающую среду. Это все влияет на здоровье человека и экологию. Жизнь человека стала короче из-за плохой экологии. К тому же в городе Каракол вырубают деревья.,Город без машин,0.17659093,0.3333333,0.47204548,0.3308642,0.7902273,0.67407405,,,foikyrg2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,,,ru
42465cde-421d-49bb-8956-c776c6b9f264,712,47:48.7,47:32.9,,,,,,1,32.0098,34.4898,33.500397,0.50745296,0.29868165,,10.57836,49.183674,40.23797,0.648298,0.4259306,,31.805723,34.897957,33.296318,0.50745296,0.30221632,,10.950598,46.326527,42.722874,0.6588614,0.40118775,,33.122196,33.67347,33.204334,0.5004107,0.29161227,,44.95749,45.91837,9.124141,0.32083324,0.39765307,,32.30587,35.30612,32.38801,0.5004107,0.305751,,32.974167,33.265305,33.76053,0.5039318,0.28807753,,12.042866,48.367344,39.58979,0.63773465,0.4188612,,,,,1,strongly positive,it's a one-time occurrence,1,,1,,1,,,,,,,,,,,,,,,,1,,,,,,1,избиратели и СДПК,1,1,,,,1,1,1,1,,1,,,1,1,1,1,,1,1,,,,,17-19,male,complete secondary,,,,1,,,,,urban area,Issykul,,Kyrgyz,,,,,,,Я был недавно на одном тренинге где мы устроили дискуссию. Там говорилось насчет выборов депутатов. И там мы обсуждали тему Что можно сократить в государстве?. И недавно я услышал новость где говорится что депутаты СДПК отменили служебный транспорт что они будут ездить на своих личных машинах за свой счет. И мне понравилась эта новость. Мы говорили насчет этого и вдруг такая новость.  Я рад чтобы на этом тренинге и в том что депутаты СДПК решились на это.,Тренинг в пользу людей добившихся своей цели,0.17431821,0.67654324,0.4743182,0.6518519,0.6902273,0.6419753,0.8152273,0.62469137,foikyrg2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,,,ru
4cb50bc3-e372-4ee0-ab42-353882707a07,713,37:29.3,37:12.0,,,,,,1,33.32628,33.265305,33.408417,0.5004107,0.28807753,,14.507651,48.367344,37.125008,0.61308676,0.4188612,,45.755135,11.224487,43.02037,0.4863262,0.09720409,,32.065865,33.67347,34.26067,0.51097405,0.29161227,,10.930473,49.183674,39.885857,0.6447769,0.4259306,,32.71403,34.4898,32.79617,0.5004107,0.29868165,,46.77554,9.183678,44.040775,0.4863262,0.07953063,,,,,,,1,32.30587,35.30612,32.38801,0.5004107,0.305751,,0.901394,0.09860596,0.09860596,,strongly negative,it's rare but happens occasionally,1,,,,,,1,,1,,,,,,,,,,,,,1,,,,,,,,1,,,,,,1,,,,1,бедность,1,,,,1,,,,1,,,17-19,male,no formal education,,,,1,,,,,urban area,Issykul,,Kyrgyz,,,,,,,Меня родители бросили когда мне было 9 месяцев. С тех пор я жил и метался. Поэтому я не учился в школе.Немного знаю писать и читать. Меня огорчает что я не смог получить образование. Поскольку мог бы работать в хорошей работе смог бы прокормить свою семью и стать другим человеком.,Огорчает тяжелая судьба,0.16295457,0.3308642,,,0.7493182,0.34074074,0.8402273,0.33827162,foikyrg2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,,,ru
