FragmentID,NarrID,EntryDate,ServerEntryDate,ExampleTriad1-Sugar,ExampleTriad1-Milk,ExampleTriad1-Tea/Coffee,ExampleTriad1-X,ExampleTriad1-Y,ExampleTriad1-N/A,T2 Decisions based on:-personal judgement/experience,T2 Decisions based on:-information/advice/experience of others,T2 Decisions based on:-resources/income,T2 Decisions based on:-X,T2 Decisions based on:-Y,T2 Decisions based on:-N/A,T1 What prevented things:-lack of opportunities,T1 What prevented things:-lack of relevant skills,T1 What prevented things:-lack of resources,T1 What prevented things:-X,T1 What prevented things:-Y,T1 What prevented things:-N/A,T3 What people pursued:-survival,T3 What people pursued:-power/status,T3 What people pursued:-wealth,T3 What people pursued:-X,T3 What people pursued:-Y,T3 What people pursued:-N/A,T4 Why people took action:-they went with the flow,T4 Why people took action:-they made up their own minds,T4 Why people took action:-they followed other's orders,T4 Why people took action:-X,T4 Why people took action:-Y,T4 Why people took action:-N/A,T5 What underlined approach:-practical issues,T5 What underlined approach:-moral obligations/social norms,T5 What underlined approach:-legality/legislation,T5 What underlined approach:-X,T5 What underlined approach:-Y,T5 What underlined approach:-N/A,T6 Attitude of people was:-some people are worth more than others,T6 Attitude of people was:-everyone should be treated the same,T6 Attitude of people was:-diversity is good,T6 Attitude of people was:-X,T6 Attitude of people was:-Y,T6 Attitude of people was:-N/A,T7 Lesson applies to:-past,T7 Lesson applies to:-present,T7 Lesson applies to:-future,T7 Lesson applies to:-X,T7 Lesson applies to:-Y,T7 Lesson applies to:-N/A,T8 Attitudes revealed were:-keeping tradition,T8 Attitudes revealed were:-wanting things to change,T8 Attitudes revealed were:-just trying to survive,T8 Attitudes revealed were:-X,T8 Attitudes revealed were:-Y,T8 Attitudes revealed were:-N/A,T9 People had:-a sense of belonging,T9 People had:-choices,T9 People had:-confidence,T9 People had:-X,T9 People had:-Y,T9 People had:-N/A,D1 Attitudes revealed were:-wanting change,D1 Attitudes revealed were:-keeping tradition,D1 Attitudes revealed were:-X,D1 Attitudes revealed were:-N/A,Q1 Feeling about example:,Q2 How common:,Q3 Who should hear:_everyone,Q3 Who should hear:_NGOs,Q3 Who should hear:_my friends and family,Q3 Who should hear:_international community,Q3 Who should hear:_my government,Q3 Who should hear:_no one special,Q4 Who influenced:_family and/or friends,Q4 Who influenced:_tv/radio,Q4 Who influenced:_religious leaders,Q4 Who influenced:_celebrities,Q4 Who influenced:_manager/boss,Q4 Who influenced:_teachers,Q4 Who influenced:_newspapers/magazines,Q4 Who influenced:_police,Q4 Who influenced:_doctors/nurses,Q4 Who influenced:_diaspora/community leader,Q4 Who influenced:_politicians,Q4 Who influenced:_different levels of government,Q4 Who influenced:_facebook/social computing,Q4 Who influenced:_CSOs,Q4 Who influenced:_other,Q4 Who influenced: Other,Q5 Story involves:_politics,Q5 Story involves:_trust,Q5 Story involves:_business/trade,Q5 Story involves:_environment,Q5 Story involves:_corruption,Q5 Story involves:_justice,Q5 Story involves:_poverty,Q5 Story involves:_international relations,Q5 Story involves:_respect/tolerance,Q5 Story involves:_human rights,Q5 Story involves:_education,Q5 Story involves:_violence,Q5 Story involves:_other,Q5 Story involves: Other,Q6 Who impacted experience:_ambitions for the future,Q6 Who impacted experience:_disability,Q6 Who impacted experience:_recreation/leisure activities,Q6 Who impacted experience:_work/employment,Q6 Who impacted experience:_calls for change,Q6 Who impacted experience:_freedom of movement,Q6 Who impacted experience:_utilities,Q6 Who impacted experience:_personal security,Q6 Who impacted experience:_failure,Q6 Who impacted experience:_other,Q6 WhoImpacted: Other,DQ1 Age,DQ2 Gender:,DQ3 Employment status:,DQ3 Employment status: Other,DQ4 Education:,DQ5 Live:,DQ6 Marital status,DQ6 Marital status: Other,DQ7 Which group identify with:_internally displaced persons (IDPs),DQ7 Which group identify with:_refugee,DQ7 Which group identify with:_resident/host,DQ7 Which group identify with:_marginalised,DQ7 Which group identify with:_other,DQ7 Which group identify with: Other,DQ8 Household income:,Your experience,StoryTitle,ProjectID,ApplicationName,Latitude,Longitude,Language
108230ab-1a13-4102-b42e-9cfb79254dba,282,2015/11/21 17:15:51.289,2015/11/20 18:14:06.395,,,,,,1,,,,,,1,69.12249,14.489792,16.38772,0.23632619,0.12548162,,68.30616,16.122452,15.571392,0.23632619,0.13962041,,15.897422,15.306121,68.796455,0.7644952,0.13255101,,,,,,,1,,,,,,1,4.5335217,21.836731,73.629745,0.8454811,0.1891061,,7.2469444,7.9591827,84.79388,0.88773465,0.068926506,,84.61975,6.7346954,8.645554,0.120129004,0.05832244,,,,,1,neutral,it's very common,1,,,,,,,,,,,,1,,,,,1,,1,,,,,,,,1,,,,,,,,,1,,,1,,,,1,,,,30-34,male,unemployed and looking for work,,complete secondary,rural area,single,,1,,,,,,less than others in my community,"Ooooh ... tragedy Ashanha and still Ntgera bitter; but willing, one Sunday due conditions such as the first and best .. Thus began her story this girl; she studied High laboratories diploma and worked daily wage one of the health centers, the region in which you live in; I dreamed to go out my posts governmental; Bs is now an impossible because the situation is not stable and displacement to the displacement is not able do any step forward; and whenever I tried to never work or new activity in order to help out my family Babviac and renew Hemmati for the work that is part of me Nzhna to a new area and so that the Moors back to normal, God willing ..",Displacement to the displacement.,foiyemen2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; rv:33.0) Gecko/20100101 Firefox/33.0,,,ar
21aff2d1-3a5a-461e-a841-0fb6dcd42d31,283,2015/11/21 17:48:33.717,2015/11/20 18:46:48.598,0.025246035,54.870243,45.104515,0.7257628,0.4754163,,68.9184,14.897956,16.18364,0.23632619,0.12901634,,74.22021,12.040817,13.738971,0.1975938,0.10427348,,,,,,,1,9.224526,84.28571,6.4897604,0.4863262,0.72991425,,17.49989,66.32653,16.173582,0.49336845,0.5743878,,11.377441,78.57143,10.051133,0.49336845,0.68042856,,3.4053154,17.755104,78.83958,0.8771713,0.1537592,,11.100065,10.816322,78.08362,0.8349177,0.09366936,,10.71202,8.775505,80.51247,0.84900224,0.0759959,,,,,1,positive,it's somewhat common,1,,,,,,,,,,,1,1,,,,,,,1,,,,,1,,,,,,,1,1,,,,1,,,1,,,,1,,,,25-29,female,unemployed and looking for work,,complete technical/vocational,urban area,single,,1,,,,,,less than others in my community,"Is a graduate of a secondary wanted to complete his university moved from the village to Sanaa, but living conditions vary from villages and conservation; how harsh it from the high cost price and raids to maintain; defied all this and began to look for work and are already found in the place of Advertising, but the salary did not die of living harsh look for another job for the second time or evening and was found but he did not last long Bhmaalaml because of the situation; not tire of this young man and presented in the entrance exams to the university, which wants out, acceptance and achieved a fraction of what he had dreamed of; but still continue to search for work, despite the difficulties it faces. .",A young man studiously.,foiyemen2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; rv:33.0) Gecko/20100101 Firefox/33.0,,,ar
7736142f-26e7-414e-9b3f-c97f5496290c,284,2015/11/21 18:44:46.152,2015/11/20 19:43:04.865,3.3995776,61.42857,35.171856,0.6588614,0.5319714,,76.77698,13.2653055,9.957714,0.16590366,0.114877544,,65.377144,17.755102,16.867743,0.25745296,0.1537592,,75.36853,13.2653055,11.366163,0.17998816,0.114877544,,16.12737,68.36735,15.505281,0.49688956,0.5920612,,16.943697,66.734695,16.321608,0.49688956,0.57792246,,66.54559,16.122452,17.331959,0.25393182,0.13962041,,16.433489,17.755104,65.8114,0.7468896,0.1537592,,,,,,,1,66.69362,16.530617,16.775764,0.2504107,0.14315513,,,,,1,negative,it's somewhat common,,1,,,,,,,1,,,,,,,,,1,,1,,,,,1,,,,,,,1,,,,,1,,,1,,,,1,,,,25-29,male,salaried professional,,postgraduate masters,urban area,single,,,,1,,,,more or less the same as others in my community,"When the situation and the siege in Yemen decided in my work to forego some of the staff intensified and I was among them, so I am working in the office for three years; this is a major catastrophe, for me, where I am responsible for the house and the situation in the very high prices and foodstuffs, as well as studying a master at a private university ; when it's time to deliver the Covenant to work and the evacuation of Covenant was time I stopped and became a spiral yourself out of work; I looked for work, but because of the situation I could not find work decided to go back to my previous job even as a correspondent important work in the same office; despite the objections of some colleagues of this decision; but Hallelujah Tavakoli after it was re-contract to the end of the year; but I gave up my studies for a master in order to study at the university and my brother specialization who wants; and now the situation does not allow to study two of the high price Currency ..",(Confidence and trust in Allah).,foiyemen2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; rv:33.0) Gecko/20100101 Firefox/33.0,,,ar
da0ea33c-1778-41b0-a9af-6431a2e4dbcc,285,2015/11/21 18:25:26.433,2015/11/20 19:23:40.900,,,,,,1,75.62866,12.040817,12.330521,0.18350929,0.10427348,,10.860042,9.183678,79.956276,0.8454811,0.07953063,,70.939095,13.67347,15.387435,0.22224168,0.11841222,,77.149216,10.408165,12.442622,0.17646703,0.090134695,,68.60223,16.938774,14.459006,0.22928394,0.1466898,,68.15813,15.714288,16.127588,0.23984732,0.13608573,,7.302993,7.1428604,85.55415,0.8912558,0.061857164,,11.712304,9.591835,78.695854,0.8349177,0.083065294,,80.578354,9.183678,10.237964,0.14829803,0.07953063,,,,,1,negative,it's very common,1,,,,,,1,,,,,,,,,,,1,,1,,,,,,,,,1,,,,,,1,نزوح,1,,,,,,,1,,,,20-24,male,student,,incomplete secondary,urban area,single,,1,,,,,,less than others in my community,"We last people we got out of our village after we saw the death of aircraft and artillery; my family consisting of 10 people, we sold everything we had in order to save our souls; my father suffered a stroke; we made it harder to treat and our expenses expenses; uncle helped us to exchange; treat dad was expensive and the longer we move to the province other wounded Abe second stroke; I tried and my brothers search for work; I'm good at the hairdresser and the inscription and make-up; and my brothers know how some businesses; it was supposed I and my brothers complete our education, but because of the circumstances and after school what our fate; my brother runs the institution and enters intake helps drainage on the house and rent and provide what you need from things and because of these circumstances, I had to work in the field of hairdressing to help my brother to take responsibility and relieve him some of the burden on his shoulders Fjsdt beautiful meanings of the brothers in the sensor in the importance of cooperation to reduce the burden of life ..",Storm packets a time.,foiyemen2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; rv:33.0) Gecko/20100101 Firefox/33.0,,,ar
1c3d9546-1589-4f96-8302-d01f116796ca,923,2015/12/14 02:27:37.221,2015/12/14 02:27:45.537,9.632686,83.4694,6.8979197,0.4863262,0.7228449,,7.0069275,6.326531,86.66654,0.898298,0.05478777,,7.7815847,46.326527,45.891884,0.6905515,0.40118775,,84.35962,7.9591827,7.6811976,0.11660788,0.068926506,,,,,,,1,85.67609,6.7346954,7.5892153,0.10956563,0.05832244,,86.38032,6.7346954,6.8849897,0.10252337,0.05832244,,57.34611,29.591835,13.062054,0.2785797,0.25626528,,6.9508734,7.1428604,85.906265,0.8947769,0.061857164,,,,,,,1,0.929,0.071,0.071,,strongly negative,it's somewhat common,,1,,,,,,,,,,,,,,,,,,,1,أفضل عدم الإجابة,,,,,,,1,,,1,,,,,1,,,1,,,1,,,,,35-39,male,salaried professional,,university degree,urban area,married with children,,1,,,,,,more or less the same as others in my community,"I am suffering from cancer in the colon did not I travel for treatment spread Alsarkan to intestinal year ago, I was pregnant my daughter has grown and my ill when I was pregnant a month eighth, be needed for working the process drove my daughter is in the eighth month, worked three operations: a colon operation and inflated intestines and take out the fetus. My suffering in the war has difficulty I got my chemotherapy and the lack of disinfectants used 2-3 times a day, as well as some of the high medicine prices and the lack of my ability to move Ahjrna my husband from me at the beginning of patients was not next to me is my father's sister and younger brother to me two were Asaaadana and they have brought up my child As my daughter her father took her and fled the shells were falling beside me I could not find housing, I should graduate hire me and my family room.",(Disability) Aakt my daughter because patients,foiyemen2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,,,ar
9bd10e48-b9e9-4765-9e87-01f46f7e4059,924,2015/12/14 02:35:50.272,2015/12/14 02:35:55.550,72.89943,21.020409,6.0801625,0.16590366,0.18203671,,72.307304,19.387756,8.304938,0.17998816,0.16789798,,20.12709,7.551018,72.32189,0.76097405,0.06539184,,74.312195,13.2653055,12.4225025,0.19055155,0.114877544,,6.4679832,75.71429,17.81773,0.55674875,0.6556857,,5.003484,76.53061,18.465906,0.5673121,0.6627551,,5.5956006,78.16327,16.241127,0.5532276,0.6768939,,6.8761454,74.897964,18.225891,0.55674875,0.6486163,,5.1357055,72.04082,22.823479,0.58843887,0.6238735,,5.7939353,21.428576,72.77749,0.8349177,0.18557145,,0.873,0.127,0.127,,neutral,it's somewhat common,,,,1,,,,,1,,,,,,,,1,,,,,,1,,,,,,1,,,1,,,,,,1,,,1,,,,,,,60 and over,female,retired,,complete secondary,urban area,married with children,,1,,,,,,less than others in my community,"Talk to me son on the status of the father disability and the status of his family, where he says we lived in the city of Zanzibar, a number of my family three brothers and two sisters and dad runs an accountant in public works were good health One day there was a wedding one of the relatives in the store city we went there to finished joy are back home and happened unless happening House subjected to missiles and destroyed the house father could not control himself and Ansdm hitting him with a clot in the brain took him to Al-Razi and then we went back to my uncle's house three days later we rented a house with 25 thousand did not we home repair, where the father entered 40 thousand and then returned the father and returned to him stroke, paralysis and no longer speak or move because of what happened to his house and then retired Unfortunately, his condition is very bad and will remain disabled until God bless his soul.",The tragedy of a father,foiyemen2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,,,ar
ac15bd5b-607c-4d38-a4d4-d127d4300793,925,2015/12/14 02:44:00.247,2015/12/14 02:44:06.748,43.86666,7.9591827,48.17416,0.5215375,0.068926506,,5.799685,77.755104,16.445211,0.5532276,0.6733592,,7.093159,51.224495,41.682346,0.6729459,0.4436041,,75.58842,17.755104,6.6564755,0.15534027,0.1537592,,76.29264,17.755104,5.95225,0.14829803,0.1537592,,6.5240307,74.897964,18.578005,0.56026983,0.6486163,,6.003767,77.34694,16.649294,0.5532276,0.6698245,,6.263901,76.12245,17.613647,0.55674875,0.6592204,,7.1305394,17.346937,75.52253,0.84196,0.15022446,,70.58267,21.428576,7.988754,0.18703042,0.18557145,,0.805,0.195,0.195,,neutral,it's rare but happens occasionally,,,,1,,,1,1,,,,,,,,,,,1,,,,1,,,,,,,,,1,,1,,,,,,,,,,1,,,,55-59,female,unemployed and looking for work,,incomplete primary,urban area,married with children,,,,1,,,,less than others in my community,"We lived in a young city and centuries to build a house in the city of Jaar, taking a simple ground My family and I've got five boys and six girls live in this new home in the antiquities area and Ansjmna of good neighbors and we had a small out chicken farm and sheep and dignified living as in the sweetest of them in one of the days was we could hear them from the war and who gets to our brothers in Aden we claim them victory and relief in one day and we were sleeping in the security and stability at 4 am came Katoshh Brigade Abyan landed next to the house and broke the wall and windows We came out scared in the car even though it hit the glass the car went to the fort when my brother to things calmed down and we came back and did not we fix the house were covered everything cartons to God that transforms the vulva.",Sudden escape,foiyemen2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,,,ar
b8ffacc0-496c-4598-b456-f405683ac3a0,926,2015/12/14 02:31:55.985,2015/12/14 02:31:58.835,48.704258,6.7346954,44.561047,0.47928393,0.05832244,,7.599064,7.9591827,84.44176,0.8842135,0.068926506,,6.627515,88.77551,4.5969777,0.48984733,0.7687959,,49.90719,43.061226,7.0315847,0.28562197,0.37291023,,82.39498,8.367348,9.2376795,0.13421352,0.07246123,,9.2475195,9.591835,81.160645,0.8595656,0.083065294,,8.3162155,84.69388,6.9899073,0.49336845,0.733449,,6.7956643,86.32653,6.877803,0.5004107,0.74758774,,7.295806,86.7347,5.969497,0.49336845,0.7511225,,81.07851,9.591835,9.32966,0.14125577,0.083065294,,0.981,0.019,0.019,,positive,it's rare but happens occasionally,1,,,,,,,,1,,,,,,,,1,1,,,,,,,,,,1,,,,1,1,,,,,,,1,1,,1,,,,,20-24,female,self employed/entrepreneur,,complete primary,urban area,single,,,,1,,,,less than others in my community,"I am a young man from the sons of Jaar city I was working in the hard labor of the private sector for being the source of my income for me and my family only after I joined the popular resistance in response to a call home and got injured Bliqh above the heart hairs and thank God who helped me recover, but prevented me Dr. from practicing any hard work of the risk for being what I still suffer them to now I hope the government and the resistance to look at because I lost my gun Me and my possession and Hozat native of money for treatment and I do not have any income dependents.",Son of the Fatherland,foiyemen2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,,,ar
ba53080e-c813-47f0-94dc-a468fe7661e5,927,2015/12/14 02:40:10.161,2015/12/14 02:40:15.540,8.842229,38.57143,52.586334,0.71872056,0.33402857,,12.580376,14.897956,72.52166,0.79970646,0.12901634,,72.2915,14.489792,13.21871,0.20463605,0.12548162,,75.312485,14.0816345,10.605886,0.17646703,0.121946946,,6.319951,75.30612,18.373926,0.56026983,0.65215105,,6.115869,75.71429,18.169844,0.56026983,0.6556857,,6.820093,75.71429,17.46562,0.5532276,0.6556857,,5.687583,79.38776,14.924664,0.5461854,0.687498,,9.635555,11.632652,78.73179,0.8454811,0.10073876,,6.4622374,19.387756,74.15001,0.83843887,0.16789798,,0.897,0.103,0.103,,positive,it's somewhat common,,,,,1,,1,,,,,,,,,,1,1,,,,,1,,,,1,,,,,,,,,,,,,1,,,,,,,,60 and over,female,other,بدون عمل (معاق),incomplete primary,urban area,married with children,,,,1,,,,less than others in my community,"As a result of the circumstances and the difficult conditions experienced by the family and the crisis resulting from the war in the province of Abyan city of Jaar, including We are affected as a family of war and as a result of exposure and my father to a clot in the brain led to being paralyzed and he was the sole breadwinner of the family after the retirement of my mother and because of his illness, we made all our jewelry for the treatment and bring masseuses (physiotherapists), and though we can not provide adequate massage because of what ails the mother of brokers salary as a result of her illness on her feet can not receive salary for the month of September and October to this moment which led to its inability to treatment so far as a result of the very difficult economic conditions we Nstlv food from the store can not pay the amount right and I and my sisters do not work great and our family Vojoata all of whom are married and live together as God Asturna and Leicester nation of Muhammad companions.",Our difficult circumstances,foiyemen2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,,,ar
c48b3ea4-4ee4-45af-aa2d-81cccf03bc7d,928,2015/12/14 02:48:21.879,2015/12/14 02:48:36.566,48.204117,6.326531,45.46935,0.4863262,0.05478777,,60.883045,34.4898,4.627156,0.21872056,0.29868165,,19.126791,6.7346954,74.13851,0.77505857,0.05832244,,20.887348,6.7346954,72.37795,0.75745296,0.05832244,,13.413951,82.24489,4.341157,0.45463604,0.7122408,,44.17709,49.591843,6.231067,0.31026986,0.42946532,,7.4539013,35.714287,56.831814,0.7468896,0.30928573,,3.9629493,81.42857,14.608477,0.5532276,0.7051714,,60.270798,35.714287,4.014912,0.21872056,0.30928573,,6.0612535,40.612244,53.3265,0.7363262,0.35170203,,0.245,0.755,0.755,,positive,it's very common,,,,1,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,أفضل عدم الإجابة,30-34,female,unemployed and looking for work,,university degree,rural area,married with children,,,,1,,,,more or less the same as others in my community,"When I graduated from the Faculty of Education, University of Aden did not find any job or I got to buy five beehives at $ 10,000 riyals for each cell and you bring them up and Raithm even multiplication and I used to extract honey from the cells and sell it. I had to sell the honey shop and he was a source of income for me graduate bees were affected during the war that took place in March 2015 for lack of interest in him and sponsorship and being robbed because I did not I go to him throughout the war and lost it 70 beehives, which have negatively impacted because it is the core of my income source, and I do not have any other business is selling Alasl.walan I'm trying again to regain what Afqath of cells and my interest in what remains they 9 cells.",The struggle for life,foiyemen2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,,,ar
ee4a027d-aedd-40c7-b4ce-98e88600976c,929,2015/12/14 02:58:46.562,2015/12/14 02:58:53.422,47.295807,6.7346954,45.969498,0.49336845,0.05832244,,74.53208,17.755104,7.7128143,0.16590366,0.1537592,,48.148064,7.1428604,44.709076,0.48280507,0.061857164,,26.189169,3.8775482,69.93328,0.71872056,0.033579584,,6.6720657,75.30612,18.021812,0.55674875,0.65215105,,57.581814,38.97959,3.4385974,0.22928394,0.33756325,,8.237168,60.204082,31.558748,0.6166079,0.5213674,,12.581812,78.97958,8.438599,0.47928393,0.6839633,,17.327429,76.53061,6.1419606,0.44407266,0.6627551,,7.445278,51.224495,41.33023,0.6694248,0.4436041,,0.873,0.127,0.127,,positive,it's very common,1,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,1,,,,,25-29,female,unemployed and looking for work,,university degree,urban area,single,,,,1,,,,more or less the same as others in my community,"It began to open shop for the maintenance of mobile phones and took loans from friends and supplied the shop Bokssuarat and tools Accessories phones and took the phones of the owners of wholesale debt and has worked in the shop on a regular basis and the movement was not quite where the shop was saves me a great income for me and my family, and then the war came in March 2015, and influenced the shop negatively and had access to tools and spare parts for telephones is very difficult due to the war and the electricity hit him because of the constant interruptions and now I can not pay the debt by Ali now that the war is over boiling seek re-open the shop and provide him with all phones accessories.",Mali head advance,foiyemen2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,,,ar
18f8e9ee-27b1-430e-9514-2e471ac1a597,286,2015/11/19 17:33:54.675,2015/11/19 17:33:30.635,63.52461,16.530617,19.944775,0.28210083,0.14315513,,16.511099,78.16327,5.3256297,0.44407266,0.6768939,,,,,,,1,40.788193,45.102043,14.109765,0.36660787,0.3905837,,78.86954,16.122452,5.0080137,0.1306924,0.13962041,,,,,,,1,61.40762,24.285713,14.306663,0.2644952,0.2103143,,6.112998,47.551014,46.335987,0.70111495,0.4117918,,36.3875,27.142862,36.46964,0.5004107,0.23505716,,56.70656,13.2653055,30.028135,0.36660787,0.114877544,,0.31699997,0.683,0.683,,negative,it's somewhat common,1,,,,,,,1,,,,,,,,,,,,,1,أزواج البنات,1,,,,,,,,,1,,,,,,,,,,1,,1,,1,الوضع السيئ والحرب,50-54,male,other,ربة بيت,no formal education,urban area,married with children,,,,1,,,,more or less the same as others in my community,"I have a brother was expatriate in Saudi Arabia and got his problems there and returned to Yemen brother was resident in Taiz and his home is very close to the presidential palace during the bombardment of the palace damaged house which was LIVING and damaged large parts and then displaced during the clashes, he and his wife and his sons and daughters and husbands of his daughters fled to their village in Ibb in Hbeich Seated in Ibb when people displaced tired a lot both times Leste is due home in Taiz because full Alienation and put them in the house and they were his parents refuse his return to Taiz because of the problems there are important one pairs daughters patients and each one took his wife and traveled not only survive Hozojth Sons worried about his daughters remained with time more tired because he did not know to go and now one of his children psychologically disease because of these bad conditions. One does not only relaxes in his home.",Insult people displaced by war,foiyemen2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,,,ar
3769d9d3-ce3b-4196-8044-b27e681adfc3,287,2015/11/19 18:07:45.422,2015/11/19 18:07:24.551,6.443555,86.32653,7.2299123,0.5039318,0.74758774,,,,,,,1,19.71893,8.367348,71.913734,0.76097405,0.07246123,,78.261604,9.591835,12.14656,0.16942479,0.083065294,,,,,,,1,79.818085,10.0,10.181915,0.15181915,0.08660002,,75.260735,7.1428604,17.596397,0.2116783,0.061857164,,10.933352,77.34694,11.719709,0.5039318,0.6698245,,9.74479,81.83673,8.418482,0.49336845,0.70870614,,,,,,,1,0.997,0.003,0.003,,strongly negative,it's somewhat common,,1,,,,,,1,,,,,,,,1,,1,,,,,,,,,,,1,,,1,,1,,,,1,,,,1,,1,,,,45-49,female,salaried professional,,university degree,urban area,married with children,,1,,,,,,less than others in my community,"Lived in Aden I am my family because my work there was came the war we sat in our homes find shelter with no electricity and severe heat and were tough days and tough because the shells around and the lack of anything was terror Our disease and a lack of basic materials, but harder than that when the spread of dengue fever in the city and hit my daughter doing We tried to address them in the Garden of Eden, but the situation is catastrophic, hospitals destroyed and there was no therapeutic kits and doctors. I had a sum of money provided by I said Sasrvh on the car Tqlna and because oil was present only in rare and was sold the most expensive the prices Vsrvat the full amount in order to escape and then the suffering of travel and horror that got us where did not get to us by neither those in the imagination, because the shells were falling begun around us we got our village miraculously and we sat down two days in the village fainted at the girl, so we went out to the city center were worse off than the Eden decided to sell the above me and below me (everything I have) and I travel to Sanaa and have already sold and borrowed some (borrowed money) and I traveled to Sanaa in the travel route was closed so I went back to the village and traveled the second day, where the road is still closed and Zlat there until they were opened and my daughter got to the revolution's Hospital doctors told me that the optic nerve has been damaged and is now under treatment.",War has blinded my daughter (my daughter was hit by the war blinded),foiyemen2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,,,ar
43daffb7-452b-4764-9346-339bad2be912,288,2015/11/19 17:04:40.253,2015/11/19 17:04:16.272,17.463964,64.28571,18.250322,0.5039318,0.5567143,,8.836485,82.24489,8.918623,0.5004107,0.7122408,,,,,,,1,84.915825,7.551018,7.533165,0.11308675,0.06539184,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,13.656825,12.040817,74.30235,0.8032276,0.10427348,,,,,,,1,,,,1,negative,it's very common,,,,1,,,,,,,,,,,,,,,,,1,أفضل عدم الاجابة,,,,,,,,,,,,1,,,,,,,,,,1,,,,30-34,female,salaried professional,,university degree,urban area,single,,,,1,,,,more or less the same as others in my community,"I own a house in the city of Taiz, a four shops and three apartments, and my father was living in one of the apartments but were confrontations in the area that I live in was hit the house next door to our house with mortar fire and the house collapsed and caused the collapse of damage to our house, where she has shops with no doors because of pressure shells My father is there I got down there and it cost us the amount of access to the father and get him out of the city of Taiz and left the house unguarded.",Praise came out Salem,foiyemen2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,,,ar
95063bb5-f508-45cf-871e-1230ceff3f6d,289,2015/11/19 18:59:12.482,2015/11/19 18:58:49.332,17.405031,36.938774,45.656193,0.6412558,0.31988978,,61.279713,21.020409,17.699879,0.28210083,0.18203671,,,,,,,1,13.530361,72.85714,13.6125,0.5004107,0.6309428,,13.234295,72.04082,14.72489,0.50745296,0.6238735,,18.674076,21.020409,60.30551,0.7081572,0.18203671,,13.382329,72.44899,14.168687,0.5039318,0.62740815,,16.591581,66.734695,16.673721,0.5004107,0.57792246,,16.795666,66.32653,16.877804,0.5004107,0.5743878,,,,,,,1,0.989,0.011,0.011,,positive,it's somewhat common,,,,1,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,1,,1,,,,,,,,,20-24,male,non-salaried (caregiver or volunteering),,university degree,urban area,married without children,,,,1,,,,more or less the same as others in my community,You completion I came out a volunteer with the coordinating body of the team to monitor the number of dead children in the area Sauan- Let's where you have the following deaths monitor at the top of people's eight children and injured six and psychological state and one in the city workers 16 dead children and 18 total wounded 49 cases (dead and wounded) and also you doing a workshop for children Banoanada'm psychotherapy for five days include entertainment and saliva and drawing plays and Vdvh each one tells which in itself and also you do a training course for principals and headband lanes in psychological support ..,Pain does not forget nor described in words,foiyemen2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,,,ar
